transaction_id,amount,hour,txn_velocity_last_hour,account_age_days,new_device_flag,distance_from_home_km,merchant_category,risk_score,is_fraud
TXN100396,337.34,15,2,872,0,72.3,Online Services,0.257,0
TXN100397,1856.68,13,0,1476,0,25.6,Electronics,0.0,0
TXN100398,5598.59,19,1,122,1,37.0,Entertainment,0.3688,0
TXN100399,2857.98,12,0,2762,0,1.3,Fashion,0.1304,0
TXN100400,269.79,18,3,2669,1,7.6,Dining,0.4537,0
TXN100401,1441.54,9,1,1873,0,13.7,Travel,0.2093,0
TXN100402,2731.58,17,1,1571,0,7.5,Electronics,0.1169,0
TXN100403,2067.03,13,0,184,0,24.2,Entertainment,0.0,0
TXN100404,1734.69,17,0,338,0,32.0,Fashion,0.2997,0
TXN100405,823.18,11,0,1674,0,44.5,Electronics,0.2031,0
TXN100406,1324.72,2,0,2374,0,19.6,Entertainment,0.0,0
TXN100407,4923.14,16,1,1872,0,55.8,Travel,0.0779,0
TXN100408,1603.21,15,4,519,0,43.4,Online Services,0.4053,0
TXN100409,666.02,15,2,1200,0,21.7,Fashion,0.1793,0
TXN100410,2925.85,14,0,2481,0,9.2,Online Services,0.2479,0
TXN100411,3878.76,7,0,946,1,14.4,Online Services,0.2529,0
TXN100412,4860.32,20,3,189,1,21.9,Electronics,0.3426,0
TXN100413,2953.64,10,1,2490,0,31.0,Utilities,0.1811,0
TXN100414,1510.5,15,1,317,0,12.7,Entertainment,0.0792,0
TXN100415,681.15,10,2,1647,0,32.0,Entertainment,0.2405,0
TXN100416,2113.09,16,0,2996,0,107.6,Utilities,0.264,0
TXN100417,1626.06,18,0,2635,0,1.8,Electronics,0.0584,0
TXN100418,2706.97,14,0,2347,0,8.3,Entertainment,0.084,0
TXN100419,539.1,9,3,573,0,13.7,Grocery,0.1042,0
TXN100420,6785.32,23,0,760,0,32.4,Utilities,0.1948,0
TXN100421,2558.87,21,2,2498,0,5.7,Grocery,0.1245,0
TXN100422,554.39,21,1,2865,0,14.4,Online Services,0.1858,0
TXN100423,384.57,17,1,2462,0,22.0,Entertainment,0.0745,0
TXN100424,3490.76,8,1,701,0,57.7,Entertainment,0.2926,0
TXN100425,2560.63,15,4,2877,0,18.9,Fashion,0.3298,0
TXN100426,1094.2,10,2,2820,0,33.8,Grocery,0.0122,0
TXN100427,3571.18,14,0,1939,0,30.6,Utilities,0.2212,0
TXN100428,2516.58,18,3,1377,0,20.8,Fashion,0.097,0
TXN100429,171.69,14,0,746,0,1.4,Grocery,0.3518,0
TXN100430,333.25,15,0,1186,0,5.6,Entertainment,0.0921,0
TXN100431,699.81,14,2,886,0,3.5,Fashion,0.0452,0
TXN100432,1240.77,17,2,642,0,13.5,Grocery,0.103,0
TXN100433,1111.48,7,1,663,0,11.2,Grocery,0.0,0
TXN100434,914.98,12,3,176,1,116.1,Grocery,0.4588,0
TXN100435,1996.41,11,1,2896,0,17.4,Entertainment,0.4181,0
TXN100436,2053.91,14,0,630,0,27.9,Grocery,0.0054,0
TXN100437,1865.81,15,0,2110,0,,Grocery,0.012,0
TXN100438,384.57,22,2,311,0,24.9,Online Services,0.199,0
TXN100439,2341.89,4,2,427,0,26.8,Fashion,0.2065,0
TXN100440,1525.47,9,2,258,0,8.8,Online Services,0.0278,0
TXN100441,2594.73,14,1,2239,0,28.7,Grocery,0.0256,0
TXN100442,1097.23,15,1,742,0,17.2,Travel,0.1898,0
TXN100443,430.23,14,2,404,0,7.2,Entertainment,0.0189,0
TXN100444,1300.38,7,1,1229,0,14.8,Electronics,0.0,0
TXN100445,1844.78,14,0,95,0,28.1,Fashion,0.0,0
TXN100446,1358.92,20,0,1752,0,119.5,Utilities,0.2426,0
TXN100447,2646.27,13,1,2238,0,4.5,Fashion,0.1506,0
TXN100448,1044.97,18,1,366,0,27.3,Grocery,0.05,0
TXN100449,188.1,16,0,2958,0,21.1,Online Services,0.0,0
TXN100450,773.97,2,2,1289,0,18.6,Electronics,0.0025,0
TXN100451,3616.1,12,1,2188,0,72.7,Online Services,0.1402,0
TXN100452,1753.43,11,3,2861,0,14.9,Online Services,0.2002,0
TXN100453,1739.84,20,1,1228,0,5.1,Utilities,0.1377,0
TXN100454,344.99,21,0,1052,1,3.8,Entertainment,0.42,0
TXN100455,5100.92,10,1,91,0,39.2,Electronics,0.1628,0
TXN100456,1890.95,12,0,2558,1,16.1,Fashion,0.2512,0
TXN100457,236.94,15,1,68,0,11.6,Online Services,0.2489,0
TXN100458,1322.73,22,4,2610,0,37.6,Electronics,0.3371,0
TXN100459,557.06,10,2,317,0,56.7,Electronics,0.15,0
TXN100460,1526.25,18,0,2649,0,56.1,Travel,0.2675,0
TXN100461,972.51,20,2,553,0,16.0,Online Services,0.0312,0
TXN100462,1212.65,9,1,2614,1,10.2,Utilities,0.2885,0
TXN100463,774.45,16,0,213,0,38.9,Online Services,0.1726,0
TXN100464,437.65,14,1,2795,0,101.3,Entertainment,0.2637,0
TXN100465,616.73,21,1,64,0,30.4,Dining,0.1957,0
TXN100466,850.06,16,0,864,0,21.2,Grocery,0.2172,0
TXN100467,1394.24,12,1,2751,0,32.5,Travel,0.0,0
TXN100468,1052.96,5,0,432,0,,Entertainment,0.0165,0
TXN100469,2073.08,6,1,681,0,25.2,Dining,0.2845,0
TXN100470,867.39,8,1,2384,0,20.1,Online Services,0.2623,0
TXN100471,1181.23,20,1,2639,0,10.1,Electronics,0.0882,0
TXN100472,3527.38,9,1,2858,0,41.8,Grocery,0.0848,0
TXN100473,420.8,8,1,384,0,18.8,Dining,0.1691,0
TXN100474,2670.4,21,2,906,0,31.0,Grocery,0.3605,0
TXN100475,4338.45,16,0,792,1,10.6,Utilities,0.2736,0
TXN100476,1230.9,12,0,1915,0,9.7,Travel,0.0304,0
TXN100477,1655.11,15,0,652,0,24.0,Grocery,0.0,0
TXN100478,923.59,13,0,321,0,16.0,Grocery,0.0,0
TXN100479,1754.7,12,3,2278,0,26.9,Utilities,0.2436,0
TXN100480,2410.51,11,0,187,0,2.7,Fashion,0.0822,0
TXN100481,807.33,13,2,2006,0,49.6,Fashion,0.1094,0
TXN100482,5052.18,19,2,2735,0,5.8,Fashion,0.2546,0
TXN100483,1721.7,16,2,1124,0,11.7,Fashion,0.0606,0
TXN100484,823.06,9,0,983,0,6.2,Fashion,0.0,0
TXN100485,1801.6,18,1,2957,0,12.8,Electronics,0.0043,0
TXN100486,1754.1,11,1,1382,0,14.2,Grocery,0.0,0
TXN100487,596.27,16,1,2073,0,25.6,Dining,0.2077,0
TXN100488,912.57,21,0,1701,0,35.4,Online Services,0.0,0
TXN100489,713.11,16,2,1911,0,4.8,Online Services,0.2576,0
TXN100490,761.75,13,0,2467,0,26.1,Fashion,0.0,0
TXN100491,4045.82,16,2,778,0,13.9,Utilities,0.2129,0
TXN100492,1402.94,20,0,602,0,12.3,Online Services,0.0177,0
TXN100493,1003.63,23,0,2912,0,6.3,Electronics,0.1785,0
TXN100494,1272.09,11,1,1988,0,4.0,Grocery,0.2265,0
TXN100495,3008.24,5,4,2436,1,113.6,Online Services,0.3098,1
TXN100496,1894.25,5,1,1844,0,0.2,Grocery,0.1755,0
TXN100497,620.6,11,2,2079,0,5.7,Utilities,0.0278,0
TXN100498,2011.9,18,3,1889,0,45.5,Fashion,0.3763,0
TXN100499,642.91,16,1,492,0,6.2,Entertainment,0.163,0
TXN100500,203.38,20,0,2528,0,48.3,Electronics,0.0785,0
TXN100501,2250.95,21,1,510,0,40.0,Utilities,0.1209,0
TXN100502,1640.81,11,2,857,0,17.6,Entertainment,0.0544,0
TXN100503,538.16,14,0,886,0,10.1,Travel,0.1816,0
TXN100504,894.56,15,0,2619,0,32.2,Entertainment,0.0,0
TXN100505,1809.57,11,0,2068,0,9.3,Online Services,0.0,0
TXN100506,148.31,21,0,722,0,11.1,Online Services,0.0,0
TXN100507,2115.05,20,1,504,0,18.0,Entertainment,0.0,0
TXN100508,478.68,9,0,2145,0,2.0,Online Services,0.0,0
TXN100509,1349.97,21,2,1597,0,11.7,Fashion,0.0,0
TXN100510,2176.32,5,1,1111,0,10.0,Electronics,0.065,0
TXN100511,2671.74,10,2,1281,0,38.4,Online Services,0.2105,0
TXN100512,5032.27,16,0,220,0,4.7,Travel,0.1923,0
TXN100513,970.02,9,3,1420,0,5.3,Utilities,0.2735,0
TXN100514,185.7,10,0,2706,0,19.0,Entertainment,0.0,0
TXN100515,3313.21,18,0,2853,0,20.7,Online Services,0.0558,0
TXN100516,335.27,19,0,1595,0,8.5,Grocery,0.1306,0
TXN100517,723.34,6,3,937,0,15.0,Utilities,0.1284,0
TXN100518,599.23,14,4,1223,0,9.4,Grocery,0.1202,0
TXN100519,1526.67,17,3,2917,1,42.0,Entertainment,0.3771,0
TXN100520,2372.64,14,1,2911,0,10.7,Travel,0.0406,0
TXN100521,908.82,13,2,338,1,37.7,Electronics,0.2499,0
TXN100522,1549.48,15,2,577,0,16.0,Fashion,0.0461,0
TXN100523,738.71,14,1,1765,0,28.6,Entertainment,0.0,0
TXN100524,1654.41,21,3,430,0,16.9,Dining,0.2353,0
TXN100525,2150.08,18,2,2931,1,6.8,Travel,0.0937,0
TXN100526,5527.02,22,0,2582,0,30.1,Utilities,0.0985,0
TXN100527,1460.67,23,3,1506,0,14.6,Fashion,0.1052,0
TXN100528,871.7,18,1,151,1,62.8,Entertainment,0.3521,0
TXN100529,2020.99,15,2,1452,0,4.2,Utilities,0.1716,0
TXN100530,1927.49,19,0,580,0,67.9,Utilities,0.1295,0
TXN100531,85.2,18,0,914,0,48.2,Travel,0.1472,0
TXN100532,303.54,16,1,2342,0,5.3,Entertainment,0.2008,0
TXN100533,569.32,11,0,1337,0,24.0,Online Services,0.1933,0
TXN100534,3092.03,9,1,142,0,93.3,Fashion,0.2713,0
TXN100535,1161.49,12,1,1463,0,41.1,Dining,0.0299,0
TXN100536,2056.06,11,1,1992,0,48.1,Dining,0.0839,0
TXN100537,507.91,15,0,239,0,18.1,Entertainment,0.0,0
TXN100538,2100.75,6,2,1908,0,13.6,Dining,0.301,0
TXN100539,1060.75,15,3,1638,0,6.6,Dining,0.3346,0
TXN100540,2901.49,20,2,2000,0,89.6,Grocery,0.3137,0
TXN100541,471.55,12,0,2279,0,73.6,Electronics,0.0,0
TXN100542,3645.24,15,1,1044,0,9.0,Grocery,0.2275,0
TXN100543,1163.33,13,0,1936,1,68.8,Online Services,0.2246,0
TXN100544,901.38,14,2,1174,0,22.8,Travel,0.1079,0
TXN100545,3113.92,19,1,1910,0,5.9,Fashion,0.3955,0
TXN100546,699.96,16,1,2139,0,56.2,Entertainment,0.1879,0
TXN100547,2665.09,6,0,2025,0,17.2,Fashion,0.1049,0
TXN100548,418.88,11,1,219,0,26.8,Electronics,0.0275,0
TXN100549,2233.12,12,0,911,0,18.2,Travel,0.2427,0
TXN100550,3140.68,8,2,2625,0,20.9,Fashion,0.1399,0
TXN100551,668.22,7,1,2858,1,34.5,Grocery,0.2016,0
TXN100552,573.89,13,2,556,0,6.4,Entertainment,0.1662,0
TXN100553,1254.18,3,1,2266,0,11.7,Dining,0.099,0
TXN100554,936.23,19,1,488,0,22.7,Fashion,0.0185,0
TXN100555,4007.86,10,0,2256,0,17.8,Electronics,0.228,0
TXN100556,1480.91,17,5,2414,1,69.9,Utilities,0.415,0
TXN100557,7072.58,13,1,675,0,12.4,Grocery,0.1766,0
TXN100558,1230.18,7,0,2350,0,28.8,Fashion,0.0549,0
TXN100559,1146.19,19,3,1041,0,7.8,Travel,0.2797,0
TXN100560,1771.89,23,0,2579,0,10.1,Online Services,0.1501,0
TXN100561,1437.81,12,0,2617,1,41.5,Fashion,0.0747,0
TXN100562,1651.91,6,1,1925,0,18.8,Travel,0.2559,0
TXN100563,3419.7,8,2,2214,0,15.9,Online Services,0.2691,0
TXN100564,938.2,16,0,991,0,11.3,Online Services,0.0892,0
TXN100565,608.69,18,2,523,0,63.4,Utilities,0.1258,0
TXN100566,281.41,19,0,2267,1,18.8,Grocery,0.1296,0
TXN100567,908.16,19,4,1227,0,6.9,Travel,0.2921,0
TXN100568,503.4,22,1,1652,0,35.1,Dining,0.0767,0
TXN100569,4515.07,2,1,2970,0,3.3,Online Services,0.0345,0
TXN100570,893.22,14,1,128,0,21.2,Entertainment,0.0,0
TXN100571,1121.52,10,0,2474,0,15.3,Entertainment,0.0029,0
TXN100572,1116.76,11,0,1960,0,18.4,Grocery,0.0,0
TXN100573,255.21,12,1,1497,0,31.1,Online Services,0.0501,0
TXN100574,1314.6,10,0,43,0,18.4,Electronics,0.2258,0
TXN100575,1616.97,16,1,1119,1,109.3,Entertainment,0.1789,1
TXN100576,775.08,19,2,2663,0,38.4,Entertainment,0.2051,0
TXN100577,509.94,2,0,2615,0,33.7,Dining,0.1756,0
TXN100578,2577.2,14,0,310,0,13.7,Electronics,0.0,0
TXN100579,2121.21,21,1,285,0,4.6,Utilities,0.2527,0
TXN100580,438.99,1,2,679,1,8.6,Fashion,0.2994,0
TXN100581,5909.62,11,0,804,0,33.2,Fashion,0.3622,0
TXN100582,1447.27,20,0,2579,0,8.6,Dining,0.0546,0
TXN100583,644.38,18,1,2496,0,7.7,Travel,0.0,0
TXN100584,2590.85,17,1,2860,0,2.9,Dining,0.0549,0
TXN100585,2189.59,18,3,210,0,4.7,Electronics,0.1872,0
TXN100586,604.89,8,2,2838,0,29.9,Grocery,0.1362,0
TXN100587,116.85,22,0,2697,0,20.6,Grocery,0.0,0
TXN100588,3927.77,17,3,2328,0,19.5,Grocery,0.168,0
TXN100589,1131.13,8,0,817,0,0.4,Fashion,0.1147,0
TXN100590,653.53,3,1,2295,0,1.2,Grocery,0.0,0
TXN100591,778.79,22,1,2062,0,31.6,Dining,0.1146,0
TXN100592,883.05,10,0,1620,0,37.9,Electronics,0.0571,0
TXN100593,1457.69,20,1,2696,1,13.4,Dining,0.3611,0
TXN100594,300.2,20,1,1771,0,22.8,Fashion,0.0,0
TXN100595,1987.12,8,1,1200,0,55.6,Dining,0.3591,0
TXN100596,1017.24,4,0,1489,0,23.6,Dining,0.0,0
TXN100597,1170.43,16,1,647,0,14.2,Online Services,0.0129,0
TXN100598,2198.52,5,1,2684,0,26.4,Electronics,0.2602,0
TXN100599,758.37,14,0,1167,0,23.9,Dining,0.0,0
TXN100600,1014.46,0,1,852,0,103.2,Fashion,0.1594,0
TXN100601,1330.65,16,2,657,1,19.3,Online Services,0.4672,0
TXN100602,2112.3,9,2,2236,0,38.0,Dining,0.2627,0
TXN100603,1360.78,11,2,991,0,63.4,Online Services,0.2007,0
TXN100604,768.51,16,2,762,0,22.5,Grocery,0.0,0
TXN100605,1461.42,18,1,2871,0,35.1,Entertainment,0.1294,0
TXN100606,1231.54,9,0,2905,0,26.1,Electronics,0.0976,0
TXN100607,1520.04,5,1,1385,0,16.6,Electronics,0.0352,0
TXN100608,2153.52,17,1,52,0,0.2,Travel,0.1266,0
TXN100609,1174.16,16,0,218,0,12.0,Fashion,0.0388,0
TXN100610,1940.64,12,2,1240,0,32.3,Online Services,0.1502,0
TXN100611,2287.02,13,1,770,0,13.4,Online Services,0.0022,0
TXN100612,3756.6,18,2,443,0,4.1,Utilities,0.0239,0
TXN100613,4299.08,3,1,1166,0,15.4,Travel,0.195,0
TXN100614,1153.73,8,1,1129,0,12.1,Travel,0.2091,0
TXN100615,3490.16,19,0,1832,0,0.9,Entertainment,0.2151,0
TXN100616,701.33,8,0,766,1,4.1,Dining,0.1323,0
TXN100617,3145.17,18,1,2414,0,46.3,Utilities,0.0,0
TXN100618,1949.56,8,0,1924,0,38.6,Travel,0.1355,0
TXN100619,1886.21,22,1,2445,0,32.4,Travel,0.0,0
TXN100620,1163.45,16,2,352,0,2.8,Online Services,0.0,0
TXN100621,515.91,4,1,401,0,14.0,Electronics,0.0694,0
TXN100622,683.25,16,2,2577,0,62.3,Grocery,0.1653,0
TXN100623,898.27,9,1,601,0,70.3,Entertainment,0.0,0
TXN100624,3339.37,12,2,2945,0,9.1,Dining,0.1754,0
TXN100625,1378.95,10,0,671,0,19.9,Electronics,0.0,0
TXN100626,1430.78,22,3,698,0,21.4,Fashion,0.233,0
TXN100627,834.53,17,1,443,0,10.4,Dining,0.2433,0
TXN100628,1375.74,12,0,1337,0,5.2,Entertainment,0.0522,0
TXN100629,1146.47,11,0,1198,0,10.7,Travel,0.0,0
TXN100630,4497.16,1,7,2310,0,96.9,Fashion,0.2348,1
TXN100631,1284.43,14,3,1108,0,39.7,Electronics,0.3099,0
TXN100632,2589.87,12,1,2672,0,9.3,Electronics,0.0322,0
TXN100633,3443.91,16,4,668,0,32.1,Dining,0.3922,0
TXN100634,1066.44,6,1,368,0,41.6,Entertainment,0.2209,0
TXN100635,859.64,4,1,2894,0,53.4,Dining,0.0773,0
TXN100636,1340.84,11,1,2441,0,36.1,Dining,0.1807,0
TXN100637,989.52,14,0,2384,0,43.0,Utilities,0.0,0
TXN100638,2492.75,18,1,2244,0,22.1,Grocery,0.2139,0
TXN100639,1631.54,5,2,1984,0,25.5,Electronics,0.0811,0
TXN100640,1880.88,13,0,395,0,6.5,Entertainment,0.0,0
TXN100641,3269.01,16,0,2413,0,41.1,Fashion,0.3491,0
TXN100642,1484.25,13,1,2762,1,17.7,Online Services,0.2582,0
TXN100643,2679.64,16,0,1253,0,52.7,Fashion,0.0908,0
TXN100644,2260.9,17,2,2340,0,5.5,Fashion,0.0313,0
TXN100645,1150.53,17,1,2916,0,12.5,Electronics,0.0,0
TXN100646,2708.66,8,0,2521,0,94.2,Grocery,0.287,0
TXN100647,3600.12,4,0,1328,0,28.8,Entertainment,0.0,0
TXN100648,1874.5,21,3,1898,0,48.4,Dining,0.2185,0
TXN100649,248.08,13,0,2420,0,4.3,Entertainment,0.0,0
TXN100650,1223.28,13,1,1451,0,48.5,Travel,0.0016,0
TXN100651,1224.88,18,0,2030,0,6.2,Electronics,0.1353,0
TXN100652,784.31,15,1,2510,0,21.1,Electronics,0.0641,0
TXN100653,1210.45,19,1,1478,0,16.7,Online Services,0.0,0
TXN100654,3485.4,3,1,2619,0,1.1,Entertainment,0.1981,0
TXN100655,2264.6,9,1,2879,0,8.1,Dining,0.1337,0
TXN100656,1282.72,16,0,1882,0,63.9,Utilities,0.3264,0
TXN100657,1816.97,7,1,1901,0,41.9,Fashion,0.0441,0
TXN100658,3448.71,19,4,1069,0,26.4,Dining,0.2146,0
TXN100659,151.71,17,3,2532,0,,Electronics,0.1486,0
TXN100660,761.86,16,3,293,0,24.8,Dining,0.0572,0
TXN100661,914.01,11,2,2785,0,45.5,Electronics,0.0,0
TXN100662,3764.93,8,2,2530,0,51.7,Utilities,0.0987,0
TXN100663,2706.89,17,0,204,0,81.9,Dining,0.3955,0
TXN100664,1146.37,12,1,1059,0,15.0,Online Services,0.1228,0
TXN100665,1740.87,14,0,345,0,9.5,Utilities,0.0,0
TXN100666,2301.91,16,1,899,0,15.1,Utilities,0.0,0
TXN100667,748.76,15,3,1002,0,16.4,Grocery,0.1679,0
TXN100668,558.52,8,2,2638,0,1.2,Travel,0.1599,0
TXN100669,3160.38,10,2,2182,0,41.7,Grocery,0.2599,0
TXN100670,534.68,16,1,2953,0,73.6,Online Services,0.1851,0
TXN100671,771.7,15,2,1693,0,43.7,Grocery,0.108,0
TXN100672,4241.74,21,0,2675,0,16.5,Travel,0.1532,0
TXN100673,4468.8,12,1,2771,0,62.3,Fashion,0.1006,0
TXN100674,4380.78,22,1,1490,0,22.0,Grocery,0.238,0
TXN100675,1249.52,13,0,1170,0,15.0,Entertainment,0.0219,0
TXN100676,406.58,16,1,2149,0,40.5,Travel,0.34,0
TXN100677,1241.87,5,0,210,0,35.8,Fashion,0.0243,0
TXN100678,3969.67,12,2,1415,0,9.6,Online Services,0.4503,0
TXN100679,568.47,5,2,2824,0,38.4,Fashion,0.1061,0
TXN100680,2439.11,19,0,1137,0,17.4,Travel,0.0734,0
TXN100681,2841.1,19,0,1196,0,17.2,Online Services,0.0295,0
TXN100682,1101.4,10,3,705,0,5.1,Entertainment,0.1916,0
TXN100683,2275.76,8,0,1762,0,25.5,Travel,0.1821,0
TXN100684,68.02,23,2,534,0,9.6,Grocery,0.057,0
TXN100685,1497.85,17,2,2200,0,52.5,Utilities,0.0,0
TXN100686,2354.53,15,1,2339,0,22.2,Online Services,0.2517,0
TXN100687,1888.38,7,1,2410,0,39.1,Online Services,0.0,0
TXN100688,1090.05,15,2,2701,0,61.5,Online Services,0.284,0
TXN100689,2059.96,6,1,333,0,12.1,Entertainment,0.0,0
TXN100690,3723.13,0,1,1210,0,20.6,Online Services,0.1343,0
TXN100691,553.21,5,4,195,1,21.0,Travel,0.5712,0
TXN100692,2171.81,21,1,2994,0,28.3,Utilities,0.0917,0
TXN100693,883.04,17,3,318,0,17.3,Online Services,0.1946,0
TXN100694,2855.02,23,2,1918,0,35.5,Online Services,0.3247,0
TXN100695,1285.8,11,3,1967,0,,Electronics,0.1765,0
TXN100696,1475.04,14,1,1446,0,17.2,Fashion,0.2912,0
TXN100697,695.49,9,0,637,0,28.2,Utilities,0.1645,0
TXN100698,6579.51,16,1,498,1,19.5,Entertainment,0.1506,0
TXN100699,1231.44,19,0,631,0,5.6,Dining,0.0149,0
TXN100700,518.72,23,1,187,0,56.8,Utilities,0.2232,0
TXN100701,780.92,13,0,984,1,1.8,Dining,0.1164,0
TXN100702,1052.26,7,2,2570,0,30.6,Utilities,0.0,0
TXN100703,3502.75,6,3,73,0,16.1,Utilities,0.1357,0
TXN100704,1348.71,5,0,2434,0,8.9,Dining,0.2003,0
TXN100705,475.36,14,0,1222,0,12.6,Utilities,0.0,0
TXN100706,1283.19,16,1,2577,0,106.5,Fashion,0.0977,0
TXN100707,950.25,6,0,1042,0,46.3,Grocery,0.1543,0
TXN100708,1135.25,5,1,2385,1,6.3,Electronics,0.2324,0
TXN100709,554.54,14,0,1975,0,27.4,Online Services,0.011,0
TXN100710,2007.47,17,1,2404,1,13.4,Utilities,0.4654,0
TXN100711,448.33,18,0,196,0,71.1,Travel,0.3865,0
TXN100712,1748.22,7,0,1351,0,18.8,Travel,0.0216,0
TXN100713,325.3,6,2,517,0,51.4,Dining,0.007,0
TXN100714,717.51,9,2,2625,0,33.9,Fashion,0.2032,0
TXN100715,1423.24,15,0,2984,0,34.2,Dining,0.1069,0
TXN100716,1235.94,8,0,353,0,9.0,Utilities,0.038,0
TXN100717,1589.87,13,0,2965,1,67.2,Electronics,0.1555,0
TXN100718,1285.72,21,0,1968,0,50.5,Entertainment,0.1938,0
TXN100719,1640.19,1,2,419,0,15.6,Travel,0.0852,0
TXN100720,2282.8,2,4,2109,0,22.8,Dining,0.2935,0
TXN100721,1280.86,22,0,1146,0,11.5,Fashion,0.0361,0
TXN100722,2225.57,12,1,405,0,24.6,Fashion,0.0,0
TXN100723,596.58,7,2,138,0,16.0,Entertainment,0.3135,0
TXN100724,304.72,13,0,2063,0,53.7,Online Services,0.0,0
TXN100725,333.08,12,1,185,0,19.3,Online Services,0.1555,0
TXN100726,518.96,10,2,671,0,102.9,Entertainment,0.3483,0
TXN100727,3303.76,8,2,2291,0,1.5,Dining,0.1337,0
TXN100728,2238.2,13,1,1841,0,2.7,Fashion,0.2169,0
TXN100729,2142.41,14,1,2404,0,9.3,Travel,0.1289,0
TXN100730,1909.15,5,1,2065,0,0.9,Grocery,0.0,0
TXN100731,2291.24,15,0,2205,0,28.7,Entertainment,0.2258,0
TXN100732,1893.22,8,1,537,0,10.2,Grocery,0.0,0
TXN100733,1504.73,6,1,302,0,8.4,Fashion,0.1136,0
TXN100734,728.39,10,2,1725,0,44.7,Entertainment,0.2911,0
TXN100735,1022.24,11,0,552,0,5.1,Dining,0.0,0
TXN100736,1487.56,18,2,820,0,57.0,Utilities,0.1782,0
TXN100737,859.96,23,0,1632,0,32.4,Online Services,0.1765,0
TXN100738,1781.03,11,0,964,0,18.0,Travel,0.2187,0
TXN100739,949.66,21,0,79,0,26.6,Dining,0.0,0
TXN100740,1260.15,10,1,1788,0,0.9,Electronics,0.0,0
TXN100741,3241.68,14,4,1937,0,44.9,Grocery,0.2481,0
TXN100742,538.51,4,0,1249,0,13.8,Dining,0.199,0
TXN100743,768.2,9,2,435,0,40.8,Fashion,0.0301,0
TXN100744,1022.08,17,3,1743,0,4.9,Electronics,0.2756,0
TXN100745,408.35,14,0,399,0,44.0,Utilities,0.0,0
TXN100746,837.11,6,1,2258,0,58.2,Utilities,0.0395,0
TXN100747,3378.74,22,0,720,0,12.6,Grocery,0.261,0
TXN100748,4115.37,18,0,174,0,7.4,Dining,0.2004,0
TXN100749,3341.73,23,1,1151,0,0.4,Utilities,0.075,0
TXN100750,2611.72,21,0,2078,0,53.5,Fashion,0.1372,0
TXN100751,3420.31,20,2,947,0,11.7,Electronics,0.1806,0
TXN100752,1943.16,1,2,303,1,6.7,Electronics,0.2496,0
TXN100753,276.31,19,3,1240,1,31.6,Travel,0.4184,0
TXN100754,2795.51,22,1,1943,0,10.7,Dining,0.134,0
TXN100755,1137.06,13,3,2865,1,32.9,Online Services,0.237,0
TXN100756,1066.43,18,0,1810,0,7.2,Fashion,0.08,0
TXN100757,1369.42,12,0,2130,1,15.3,Online Services,0.3007,0
TXN100758,4290.54,9,2,2051,0,21.6,Travel,0.1673,0
TXN100759,3266.25,15,4,97,0,4.2,Fashion,0.2307,0
TXN100760,1750.89,3,1,1649,0,6.3,Utilities,0.0664,0
TXN100761,1478.48,12,3,17,0,186.8,Grocery,0.1095,1
TXN100762,2003.63,21,2,958,0,38.8,Utilities,0.1736,0
TXN100763,2088.21,16,2,1980,0,27.8,Entertainment,0.1009,0
TXN100764,903.51,8,0,647,0,7.1,Fashion,0.1937,0
TXN100765,517.98,18,1,451,1,,Online Services,0.3977,0
TXN100766,206.29,3,1,1797,0,1.8,Electronics,0.1509,0
TXN100767,873.22,10,1,2950,0,31.5,Online Services,0.0,0
TXN100768,990.14,17,1,917,0,40.0,Entertainment,0.3748,0
TXN100769,2471.95,13,1,313,0,24.8,Entertainment,0.0707,0
TXN100770,661.24,19,2,2942,0,19.4,Grocery,0.0,0
TXN100771,613.49,22,1,2188,0,3.1,Dining,0.1251,0
TXN100772,3802.05,4,2,1710,1,6.0,Fashion,0.35,0
TXN100773,1990.32,7,2,2512,0,13.5,Electronics,0.2016,0
TXN100774,2664.82,20,1,379,0,48.4,Travel,0.0196,0
TXN100775,3859.77,12,0,2903,0,13.4,Grocery,0.1135,0
TXN100776,664.08,17,1,915,0,0.6,Grocery,0.0468,0
TXN100777,1470.58,12,0,2544,0,27.9,Utilities,0.0288,0
TXN100778,1082.52,16,0,1119,0,38.4,Entertainment,0.0,0
TXN100779,1643.94,5,0,2085,0,56.6,Fashion,0.1886,0
TXN100780,1476.55,12,1,609,0,11.2,Online Services,0.2282,0
TXN100781,1940.48,22,0,2742,0,25.5,Electronics,0.1104,0
TXN100782,1693.5,17,2,2685,0,10.1,Travel,0.0058,0
TXN100783,812.09,9,1,2693,1,32.4,Utilities,0.1733,0
TXN100784,1000.55,17,0,2364,0,27.5,Utilities,0.1005,0
TXN100785,3257.68,13,1,2331,0,5.6,Electronics,0.3741,0
TXN100786,862.09,9,1,1799,0,6.4,Utilities,0.0909,0
TXN100787,3033.87,12,1,985,0,9.6,Dining,0.1501,0
TXN100788,2042.7,23,1,2973,0,2.7,Electronics,0.0,0
TXN100789,1098.29,12,2,2703,0,12.2,Travel,0.2536,0
TXN100790,676.08,21,0,1417,0,3.1,Travel,0.0639,0
TXN100791,1170.66,21,1,1550,0,9.4,Entertainment,0.0,0
TXN100792,999.14,19,0,1185,1,15.5,Grocery,0.2223,0
TXN100793,3070.5,22,2,1202,0,16.6,Entertainment,0.361,0
